card_id,card_name,expansion,collection_no,table_page,image_page,width,height,format,image_path,id_only_path
931,Pignite,ASC,30,29,970,660,920,jpg,named/0931_Pignite_ASC_30.jpg,by_id/931.jpg
932,Mega Emboar ex,ASC,31,29,971,660,920,jpg,named/0932_Mega_Emboar_ex_ASC_31.jpg,by_id/932.jpg
933,Larvesta,SSP,24,29,972,660,923,jpg,named/0933_Larvesta_SSP_24.jpg,by_id/933.jpg
934,Centiskorch,SSP,28,29,973,660,923,jpg,named/0934_Centiskorch_SSP_28.jpg,by_id/934.jpg
935,Fuecoco,SSP,29,29,974,660,923,jpg,named/0935_Fuecoco_SSP_29.jpg,by_id/935.jpg
936,Crocalor,SSP,30,29,975,660,923,jpg,named/0936_Crocalor_SSP_30.jpg,by_id/936.jpg
937,Totodile,ASC,41,29,976,660,920,jpg,named/0937_Totodile_ASC_41.jpg,by_id/937.jpg
938,Croconaw,ASC,42,29,977,660,920,jpg,named/0938_Croconaw_ASC_42.jpg,by_id/938.jpg
939,Mega Feraligatr ex,ASC,43,29,978,660,920,jpg,named/0939_Mega_Feraligatr_ex_ASC_43.jpg,by_id/939.jpg
940,Glalie,TWM,52,29,979,660,920,jpg,named/0940_Glalie_TWM_52.jpg,by_id/940.jpg
941,Spheal,SSP,43,29,980,660,923,jpg,named/0941_Spheal_SSP_43.jpg,by_id/941.jpg
942,Sealeo,SSP,44,29,981,660,923,jpg,named/0942_Sealeo_SSP_44.jpg,by_id/942.jpg
943,Walrein,SSP,45,29,982,660,923,jpg,named/0943_Walrein_SSP_45.jpg,by_id/943.jpg
944,Regice ex,ASC,48,29,983,660,920,jpg,named/0944_Regice_ex_ASC_48.jpg,by_id/944.jpg
945,Froakie,SCR,39,29,984,660,920,jpg,named/0945_Froakie_SCR_39.jpg,by_id/945.jpg
946,Cramorant,TWM,58,29,985,660,920,jpg,named/0946_Cramorant_TWM_58.jpg,by_id/946.jpg
947,Quaxly,,50,29,986,660,923,jpg,named/0947_Quaxly_unnamed_50.jpg,by_id/947.jpg
948,Pikachu,ASC,55,29,987,660,920,jpg,named/0948_Pikachu_ASC_55.jpg,by_id/948.jpg
949,Raichu,ASC,56,29,988,660,920,jpg,named/0949_Raichu_ASC_56.jpg,by_id/949.jpg
950,Magnemite,SSP,58,29,989,660,923,jpg,named/0950_Magnemite_SSP_58.jpg,by_id/950.jpg
951,Voltorb ex,ASC,58,29,990,660,920,jpg,named/0951_Voltorb_ex_ASC_58.jpg,by_id/951.jpg
952,Zapdos,PROMO,157,29,991,451,630,jpg,named/0952_Zapdos_PROMO_157.jpg,by_id/952.jpg
953,Zapdos,TWM,65,29,992,660,920,jpg,named/0953_Zapdos_TWM_65.jpg,by_id/953.jpg
954,Luxray ex,TWM,68,29,993,660,920,jpg,named/0954_Luxray_ex_TWM_68.jpg,by_id/954.jpg
955,Helioptile,TWM,70,29,994,660,920,jpg,named/0955_Helioptile_TWM_70.jpg,by_id/955.jpg
956,Zeraora,SCR,55,29,995,660,920,jpg,named/0956_Zeraora_SCR_55.jpg,by_id/956.jpg
957,Miraidon ex,ASC,73,29,996,660,920,jpg,named/0957_Miraidon_ex_ASC_73.jpg,by_id/957.jpg
958,Clefable,ASC,75,30,997,660,920,jpg,named/0958_Clefable_ASC_75.jpg,by_id/958.jpg
959,Togepi,ASC,80,30,998,660,920,jpg,named/0959_Togepi_ASC_80.jpg,by_id/959.jpg
960,Togetic,ASC,81,30,999,660,920,jpg,named/0960_Togetic_ASC_81.jpg,by_id/960.jpg
961,Marill,ASC,83,30,1000,660,920,jpg,named/0961_Marill_ASC_83.jpg,by_id/961.jpg
962,Azumarill ex,ASC,84,30,1001,660,920,jpg,named/0962_Azumarill_ex_ASC_84.jpg,by_id/962.jpg
963,Shuppet,ASC,90,30,1002,660,920,jpg,named/0963_Shuppet_ASC_90.jpg,by_id/963.jpg
964,Beheeyem,TEF,74,30,1003,660,920,jpg,named/0964_Beheeyem_TEF_74.jpg,by_id/964.jpg
965,Swirlix,ASC,93,30,1004,660,920,jpg,named/0965_Swirlix_ASC_93.jpg,by_id/965.jpg
966,Slurpuff,ASC,94,30,1005,660,920,jpg,named/0966_Slurpuff_ASC_94.jpg,by_id/966.jpg
967,Fidough,SCR,66,30,1006,660,920,jpg,named/0967_Fidough_SCR_66.jpg,by_id/967.jpg
968,Dachsbun ex,SCR,67,30,1007,660,920,jpg,named/0968_Dachsbun_ex_SCR_67.jpg,by_id/968.jpg
969,Scream Tail ex,TWM,94,30,1008,660,920,jpg,named/0969_Scream_Tail_ex_TWM_94.jpg,by_id/969.jpg
970,Fezandipiti,TWM,96,30,1009,660,920,jpg,named/0970_Fezandipiti_TWM_96.jpg,by_id/970.jpg
971,Iron Boulder,SCR,71,30,1010,660,920,jpg,named/0971_Iron_Boulder_SCR_71.jpg,by_id/971.jpg
972,Hitmontop,ASC,102,30,1011,660,920,jpg,named/0972_Hitmontop_ASC_102.jpg,by_id/972.jpg
973,Groudon,ASC,108,30,1012,660,920,jpg,named/0973_Groudon_ASC_108.jpg,by_id/973.jpg
974,Riolu,SCR,81,30,1013,660,920,jpg,named/0974_Riolu_SCR_81.jpg,by_id/974.jpg
975,Stunfisk ex,ASC,114,30,1014,660,920,jpg,named/0975_Stunfisk_ex_ASC_114.jpg,by_id/975.jpg
976,Carbink,ASC,117,30,1015,660,920,jpg,named/0976_Carbink_ASC_117.jpg,by_id/976.jpg
977,Crabrawler,SCR,87,30,1016,660,920,jpg,named/0977_Crabrawler_SCR_87.jpg,by_id/977.jpg
978,Passimian,SSP,111,30,1017,660,923,jpg,named/0978_Passimian_SSP_111.jpg,by_id/978.jpg
979,Koraidon ex,ASC,121,30,1018,660,920,jpg,named/0979_Koraidon_ex_ASC_121.jpg,by_id/979.jpg
980,Venipede,TWM,115,30,1019,660,920,jpg,named/0980_Venipede_TWM_115.jpg,by_id/980.jpg
981,Whirlipede,TWM,116,30,1020,660,920,jpg,named/0981_Whirlipede_TWM_116.jpg,by_id/981.jpg
982,Scolipede,TWM,117,30,1021,660,920,jpg,named/0982_Scolipede_TWM_117.jpg,by_id/982.jpg
983,Vullaby,ASC,138,30,1022,660,920,jpg,named/0983_Vullaby_ASC_138.jpg,by_id/983.jpg
984,Mandibuzz ex,ASC,139,30,1023,660,920,jpg,named/0984_Mandibuzz_ex_ASC_139.jpg,by_id/984.jpg
985,Hoopa,ASC,141,30,1024,660,920,jpg,named/0985_Hoopa_ASC_141.jpg,by_id/985.jpg
986,Brute Bonnet,TWM,118,30,1025,660,920,jpg,named/0986_Brute_Bonnet_TWM_118.jpg,by_id/986.jpg
987,Mawile,ASC,144,30,1026,660,920,jpg,named/0987_Mawile_ASC_144.jpg,by_id/987.jpg
988,Registeel ex,ASC,145,30,1027,660,920,jpg,named/0988_Registeel_ex_ASC_145.jpg,by_id/988.jpg
989,Bronzor,SSP,126,30,1028,660,923,jpg,named/0989_Bronzor_SSP_126.jpg,by_id/989.jpg
990,Togedemaru ex,ASC,149,30,1029,660,920,jpg,named/0990_Togedemaru_ex_ASC_149.jpg,by_id/990.jpg
991,Melmetal,TEF,117,31,1030,660,920,jpg,named/0991_Melmetal_TEF_117.jpg,by_id/991.jpg
992,Duraludon,,129,31,1031,660,923,jpg,named/0992_Duraludon_unnamed_129.jpg,by_id/992.jpg
993,Orthworm ex,SCR,110,31,1032,660,920,jpg,named/0993_Orthworm_ex_SCR_110.jpg,by_id/993.jpg
994,Fraxure,SFA,45,31,1033,660,920,jpg,named/0994_Fraxure_SFA_45.jpg,by_id/994.jpg
995,Haxorus,SFA,46,31,1034,660,920,jpg,named/0995_Haxorus_SFA_46.jpg,by_id/995.jpg
996,Larry's Dunsparce,ASC,163,31,1035,660,920,jpg,named/0996_Larry's_Dunsparce_ASC_163.jpg,by_id/996.jpg
997,Larry's Dudunsparce ex,ASC,164,31,1036,660,920,jpg,named/0997_Larry's_Dudunsparce_ex_ASC_164.jpg,by_id/997.jpg
998,Slakoth,,145,31,1037,660,923,jpg,named/0998_Slakoth_unnamed_145.jpg,by_id/998.jpg
999,Vigoroth,,146,31,1038,660,923,jpg,named/0999_Vigoroth_unnamed_146.jpg,by_id/999.jpg
1000,Skitty,ASC,165,31,1039,660,920,jpg,named/1000_Skitty_ASC_165.jpg,by_id/1000.jpg
1001,Delcatty,ASC,166,31,1040,660,920,jpg,named/1001_Delcatty_ASC_166.jpg,by_id/1001.jpg
1002,Zangoose ex,ASC,167,31,1041,660,920,jpg,named/1002_Zangoose_ex_ASC_167.jpg,by_id/1002.jpg
1003,Larry's Starly,ASC,168,31,1042,660,920,jpg,named/1003_Larry's_Starly_ASC_168.jpg,by_id/1003.jpg
1004,Larry's Staravia,ASC,169,31,1043,660,920,jpg,named/1004_Larry's_Staravia_ASC_169.jpg,by_id/1004.jpg
1005,Larry's Staraptor,ASC,170,31,1044,660,920,jpg,named/1005_Larry's_Staraptor_ASC_170.jpg,by_id/1005.jpg
1006,Mega Audino ex,ASC,172,31,1045,660,920,jpg,named/1006_Mega_Audino_ex_ASC_172.jpg,by_id/1006.jpg
1007,Larry's Rufflet,ASC,173,31,1046,660,920,jpg,named/1007_Larry's_Rufflet_ASC_173.jpg,by_id/1007.jpg
1008,Larry's Braviary,ASC,174,31,1047,660,920,jpg,named/1008_Larry's_Braviary_ASC_174.jpg,by_id/1008.jpg
1009,Larry's Komala,ASC,175,31,1048,660,920,jpg,named/1009_Larry's_Komala_ASC_175.jpg,by_id/1009.jpg
1010,Drampa,ASC,176,31,1049,660,920,jpg,named/1010_Drampa_ASC_176.jpg,by_id/1010.jpg
1011,Spinarak,POR,1,31,1050,451,630,jpg,named/1011_Spinarak_POR_1.jpg,by_id/1011.jpg
1012,Ariados,POR,2,31,1051,451,630,jpg,named/1012_Ariados_POR_2.jpg,by_id/1012.jpg
1013,Shaymin,POR,3,31,1052,451,630,jpg,named/1013_Shaymin_POR_3.jpg,by_id/1013.jpg
1014,Snivy,POR,4,31,1053,451,630,jpg,named/1014_Snivy_POR_4.jpg,by_id/1014.jpg
1015,Servine,POR,5,31,1054,451,630,jpg,named/1015_Servine_POR_5.jpg,by_id/1015.jpg
1016,Serperior,POR,6,31,1055,451,630,jpg,named/1016_Serperior_POR_6.jpg,by_id/1016.jpg
1017,Scatterbug,POR,7,31,1056,451,630,jpg,named/1017_Scatterbug_POR_7.jpg,by_id/1017.jpg
1018,Spewpa,POR,8,31,1057,451,630,jpg,named/1018_Spewpa_POR_8.jpg,by_id/1018.jpg
1019,Vivillon,POR,9,31,1058,451,630,jpg,named/1019_Vivillon_POR_9.jpg,by_id/1019.jpg
1020,Rowlet,POR,10,31,1059,451,630,jpg,named/1020_Rowlet_POR_10.jpg,by_id/1020.jpg
1021,Dartrix,POR,11,31,1060,451,630,jpg,named/1021_Dartrix_POR_11.jpg,by_id/1021.jpg
1022,Decidueye ex,POR,12,31,1061,451,630,jpg,named/1022_Decidueye_ex_POR_12.jpg,by_id/1022.jpg
1023,Fletchinder,POR,13,31,1062,451,630,jpg,named/1023_Fletchinder_POR_13.jpg,by_id/1023.jpg
1024,Talonflame,POR,14,32,1063,451,630,jpg,named/1024_Talonflame_POR_14.jpg,by_id/1024.jpg
1025,Salandit,POR,15,32,1064,451,630,jpg,named/1025_Salandit_POR_15.jpg,by_id/1025.jpg
1026,Salazzle ex,POR,16,32,1065,451,630,jpg,named/1026_Salazzle_ex_POR_16.jpg,by_id/1026.jpg
1027,Turtonator,POR,17,32,1066,451,630,jpg,named/1027_Turtonator_POR_17.jpg,by_id/1027.jpg
1028,Seel,POR,18,32,1067,451,630,jpg,named/1028_Seel_POR_18.jpg,by_id/1028.jpg
1029,Dewgong,POR,19,32,1068,451,630,jpg,named/1029_Dewgong_POR_19.jpg,by_id/1029.jpg
1030,Staryu,POR,20,32,1069,451,630,jpg,named/1030_Staryu_POR_20.jpg,by_id/1030.jpg
1031,Mega Starmie ex,POR,21,32,1070,451,630,jpg,named/1031_Mega_Starmie_ex_POR_21.jpg,by_id/1031.jpg
1032,Amaura,POR,23,32,1071,451,630,jpg,named/1032_Amaura_POR_23.jpg,by_id/1032.jpg
1033,Aurorus,POR,24,32,1072,451,630,jpg,named/1033_Aurorus_POR_24.jpg,by_id/1033.jpg
1034,Volcanion,POR,25,32,1073,451,630,jpg,named/1034_Volcanion_POR_25.jpg,by_id/1034.jpg
1035,Shinx,POR,26,32,1074,451,630,jpg,named/1035_Shinx_POR_26.jpg,by_id/1035.jpg
1036,Luxio,POR,27,32,1075,451,630,jpg,named/1036_Luxio_POR_27.jpg,by_id/1036.jpg
1037,Luxray,POR,28,32,1076,451,630,jpg,named/1037_Luxray_POR_28.jpg,by_id/1037.jpg
1038,Dedenne,POR,29,32,1077,451,630,jpg,named/1038_Dedenne_POR_29.jpg,by_id/1038.jpg
1039,Clefairy,POR,30,32,1078,451,630,jpg,named/1039_Clefairy_POR_30.jpg,by_id/1039.jpg
1040,Mega Clefable ex,POR,31,32,1079,451,630,jpg,named/1040_Mega_Clefable_ex_POR_31.jpg,by_id/1040.jpg
1041,Mawile,POR,32,32,1080,451,630,jpg,named/1041_Mawile_POR_32.jpg,by_id/1041.jpg
1042,Espurr,POR,33,32,1081,451,630,jpg,named/1042_Espurr_POR_33.jpg,by_id/1042.jpg
1043,Meowstic,POR,34,32,1082,451,630,jpg,named/1043_Meowstic_POR_34.jpg,by_id/1043.jpg
1044,Spritzee,POR,35,32,1083,451,630,jpg,named/1044_Spritzee_POR_35.jpg,by_id/1044.jpg
1045,Aromatisse,POR,36,32,1084,451,630,jpg,named/1045_Aromatisse_POR_36.jpg,by_id/1045.jpg
1046,Nosepass,POR,37,32,1085,451,630,jpg,named/1046_Nosepass_POR_37.jpg,by_id/1046.jpg
1047,Probopass,POR,38,32,1086,451,630,jpg,named/1047_Probopass_POR_38.jpg,by_id/1047.jpg
1048,Hippopotas,POR,39,32,1087,451,630,jpg,named/1048_Hippopotas_POR_39.jpg,by_id/1048.jpg
1049,Hippowdon,POR,40,32,1088,451,630,jpg,named/1049_Hippowdon_POR_40.jpg,by_id/1049.jpg
1050,Landorus,POR,41,32,1089,451,630,jpg,named/1050_Landorus_POR_41.jpg,by_id/1050.jpg
1051,Binacle,POR,42,32,1090,451,630,jpg,named/1051_Binacle_POR_42.jpg,by_id/1051.jpg
1052,Barbaracle,POR,43,32,1091,451,630,jpg,named/1052_Barbaracle_POR_43.jpg,by_id/1052.jpg
1053,Tyrunt,POR,44,32,1092,451,630,jpg,named/1053_Tyrunt_POR_44.jpg,by_id/1053.jpg
1054,Tyrantrum,POR,45,32,1093,451,630,jpg,named/1054_Tyrantrum_POR_45.jpg,by_id/1054.jpg
1055,Hawlucha,POR,46,32,1094,451,630,jpg,named/1055_Hawlucha_POR_46.jpg,by_id/1055.jpg
1056,Mega Zygarde ex,POR,47,32,1095,451,630,jpg,named/1056_Mega_Zygarde_ex_POR_47.jpg,by_id/1056.jpg
1057,Gastly,POR,48,33,1096,451,630,jpg,named/1057_Gastly_POR_48.jpg,by_id/1057.jpg
1058,Haunter,POR,49,33,1097,451,630,jpg,named/1058_Haunter_POR_49.jpg,by_id/1058.jpg
1059,Gengar,POR,50,33,1098,451,630,jpg,named/1059_Gengar_POR_50.jpg,by_id/1059.jpg
1060,Skorupi,POR,51,33,1099,451,630,jpg,named/1060_Skorupi_POR_51.jpg,by_id/1060.jpg
1061,Drapion,POR,52,33,1100,451,630,jpg,named/1061_Drapion_POR_52.jpg,by_id/1061.jpg
1062,Yveltal ex,POR,53,33,1101,451,630,jpg,named/1062_Yveltal_ex_POR_53.jpg,by_id/1062.jpg
1063,Chien-Pao,POR,54,33,1102,451,630,jpg,named/1063_Chien-Pao_POR_54.jpg,by_id/1063.jpg
1064,Mega Skarmory ex,POR,55,33,1103,451,630,jpg,named/1064_Mega_Skarmory_ex_POR_55.jpg,by_id/1064.jpg
1065,Honedge,POR,56,33,1104,451,630,jpg,named/1065_Honedge_POR_56.jpg,by_id/1065.jpg
1066,Doublade,POR,57,33,1105,451,630,jpg,named/1066_Doublade_POR_57.jpg,by_id/1066.jpg
1067,Aegislash,POR,58,33,1106,451,630,jpg,named/1067_Aegislash_POR_58.jpg,by_id/1067.jpg
1068,Klefki,POR,59,33,1107,451,630,jpg,named/1068_Klefki_POR_59.jpg,by_id/1068.jpg
1069,Rattata,POR,60,33,1108,451,630,jpg,named/1069_Rattata_POR_60.jpg,by_id/1069.jpg
1070,Raticate,POR,61,33,1109,451,630,jpg,named/1070_Raticate_POR_61.jpg,by_id/1070.jpg
1071,Meowth ex,POR,62,33,1110,451,630,jpg,named/1071_Meowth_ex_POR_62.jpg,by_id/1071.jpg
1072,Snorlax,POR,63,33,1111,451,630,jpg,named/1072_Snorlax_POR_63.jpg,by_id/1072.jpg
1073,Bunnelby,POR,64,33,1112,451,630,jpg,named/1073_Bunnelby_POR_64.jpg,by_id/1073.jpg
1074,Diggersby,POR,65,33,1113,451,630,jpg,named/1074_Diggersby_POR_65.jpg,by_id/1074.jpg
1075,Fletchling,POR,66,33,1114,451,630,jpg,named/1075_Fletchling_POR_66.jpg,by_id/1075.jpg
1076,Furfrou,POR,67,33,1115,451,630,jpg,named/1076_Furfrou_POR_67.jpg,by_id/1076.jpg
1077,Roto-Stick,PRE,127,33,1116,660,920,jpg,named/1077_Roto-Stick_PRE_127.jpg,by_id/1077.jpg
1078,Hole-Digging Shovel,POR,74,33,1117,451,630,jpg,named/1078_Hole-Digging_Shovel_POR_74.jpg,by_id/1078.jpg
1079,Rare Candy,SVI,191,33,1118,660,920,jpg,named/1079_Rare_Candy_SVI_191.jpg,by_id/1079.jpg
1080,Unfair Stamp,TWM,165,33,1119,660,920,jpg,named/1080_Unfair_Stamp_TWM_165.jpg,by_id/1080.jpg
1081,Enhanced Hammer,TWM,148,33,1120,660,920,jpg,named/1081_Enhanced_Hammer_TWM_148.jpg,by_id/1081.jpg
1082,Hyper Aroma,TWM,152,33,1121,660,920,jpg,named/1082_Hyper_Aroma_TWM_152.jpg,by_id/1082.jpg
1083,Love Ball,,156,33,1122,660,920,jpg,named/1083_Love_Ball_unnamed_156.jpg,by_id/1083.jpg
1084,Boxed Order,TEF,143,33,1123,660,920,jpg,named/1084_Boxed_Order_TEF_143.jpg,by_id/1084.jpg
1085,Awakening Drum,TEF,141,33,1124,660,920,jpg,named/1085_Awakening_Drum_TEF_141.jpg,by_id/1085.jpg
1086,Buddy-Buddy Poffin,TEF,144,33,1125,660,920,jpg,named/1086_Buddy-Buddy_Poffin_TEF_144.jpg,by_id/1086.jpg
1087,Hand Trimmer,TEF,150,33,1126,660,920,jpg,named/1087_Hand_Trimmer_TEF_150.jpg,by_id/1087.jpg
1088,Prime Catcher,TEF,157,33,1127,660,920,jpg,named/1088_Prime_Catcher_TEF_157.jpg,by_id/1088.jpg
1089,Reboot Pod,TEF,158,33,1128,660,920,jpg,named/1089_Reboot_Pod_TEF_158.jpg,by_id/1089.jpg
1090,Ogre’s Mask,TWM,159,34,1129,660,920,jpg,named/1090_Ogre's_Mask_TWM_159.jpg,by_id/1090.jpg
1091,Accompanying Flute,TWM,142,34,1130,660,920,jpg,named/1091_Accompanying_Flute_TWM_142.jpg,by_id/1091.jpg
1092,Secret Box,TWM,163,34,1131,660,920,jpg,named/1092_Secret_Box_TWM_163.jpg,by_id/1092.jpg
1093,Scoop Up Cyclone,TWM,162,34,1132,660,920,jpg,named/1093_Scoop_Up_Cyclone_TWM_162.jpg,by_id/1093.jpg
1094,Bug Catching Set,TWM,143,34,1133,660,920,jpg,named/1094_Bug_Catching_Set_TWM_143.jpg,by_id/1094.jpg
1095,Dangerous Laser,SFA,58,34,1134,660,920,jpg,named/1095_Dangerous_Laser_SFA_58.jpg,by_id/1095.jpg
1096,Poké Vital A,SFA,62,34,1135,660,920,jpg,named/1096_Poké_Vital_A_SFA_62.jpg,by_id/1096.jpg
1097,Night Stretcher,SFA,61,34,1136,660,920,jpg,named/1097_Night_Stretcher_SFA_61.jpg,by_id/1097.jpg
1098,Glass Trumpet,SCR,135,34,1137,660,920,jpg,named/1098_Glass_Trumpet_SCR_135.jpg,by_id/1098.jpg
1099,Antique Root Fossil,SCR,130,34,1138,660,920,jpg,named/1099_Antique_Root_Fossil_SCR_130.jpg,by_id/1099.jpg
1100,Energy Search Pro,SSP,176,34,1139,660,923,jpg,named/1100_Energy_Search_Pro_SSP_176.jpg,by_id/1100.jpg
1101,Call Bell,SSP,165,34,1140,660,923,jpg,named/1101_Call_Bell_SSP_165.jpg,by_id/1101.jpg
1102,Dusk Ball,SSP,175,34,1141,660,923,jpg,named/1102_Dusk_Ball_SSP_175.jpg,by_id/1102.jpg
1103,Meddling Memo,SSP,181,34,1142,660,923,jpg,named/1103_Meddling_Memo_SSP_181.jpg,by_id/1103.jpg
1104,Megaton Blower,SSP,182,34,1143,660,923,jpg,named/1104_Megaton_Blower_SSP_182.jpg,by_id/1104.jpg
1105,Dragon Elixir,SSP,172,34,1144,660,923,jpg,named/1105_Dragon_Elixir_SSP_172.jpg,by_id/1105.jpg
1106,Deduction Kit,SSP,171,34,1145,660,923,jpg,named/1106_Deduction_Kit_SSP_171.jpg,by_id/1106.jpg
1107,Scramble Switch,SSP,186,34,1146,660,923,jpg,named/1107_Scramble_Switch_SSP_186.jpg,by_id/1107.jpg
1108,Chill Teaser Toy,SSP,166,34,1147,660,923,jpg,named/1108_Chill_Teaser_Toy_SSP_166.jpg,by_id/1108.jpg
1109,Miracle Headset,SSP,183,34,1148,660,923,jpg,named/1109_Miracle_Headset_SSP_183.jpg,by_id/1109.jpg
1110,Max Rod,PRE,116,34,1149,660,920,jpg,named/1110_Max_Rod_PRE_116.jpg,by_id/1110.jpg
1111,Treasure Tracker,PRE,131,34,1150,660,920,jpg,named/1111_Treasure_Tracker_PRE_131.jpg,by_id/1111.jpg
1112,Super Potion,JTG,158,34,1151,660,920,jpg,named/1112_Super_Potion_JTG_158.jpg,by_id/1112.jpg
1113,N’s PP Up,JTG,153,34,1152,660,920,jpg,named/1113_N's_PP_Up_JTG_153.jpg,by_id/1113.jpg
1114,Redeemable Ticket,JTG,156,34,1153,660,920,jpg,named/1114_Redeemable_Ticket_JTG_156.jpg,by_id/1114.jpg
1115,Hop’s Bag,JTG,147,34,1154,660,920,jpg,named/1115_Hop's_Bag_JTG_147.jpg,by_id/1115.jpg
1116,Energy Switch,SVI,173,34,1155,660,920,jpg,named/1116_Energy_Switch_SVI_173.jpg,by_id/1116.jpg
1117,Potion,SVI,188,34,1156,451,630,jpg,named/1117_Potion_SVI_188.jpg,by_id/1117.jpg
1118,Energy Retrieval,SVI,171,34,1157,660,920,jpg,named/1118_Energy_Retrieval_SVI_171.jpg,by_id/1118.jpg
1119,Energy Search,SVI,172,34,1158,451,630,jpg,named/1119_Energy_Search_SVI_172.jpg,by_id/1119.jpg
1120,Crushing Hammer,SVI,168,34,1159,451,630,jpg,named/1120_Crushing_Hammer_SVI_168.jpg,by_id/1120.jpg
1121,Ultra Ball,SVI,196,34,1160,660,920,jpg,named/1121_Ultra_Ball_SVI_196.jpg,by_id/1121.jpg
1122,Pokégear 3.0,SVI,186,34,1161,660,920,jpg,named/1122_Pokégear_3.0_SVI_186.jpg,by_id/1122.jpg
1123,Switch,SVI,194,35,1162,660,920,jpg,named/1123_Switch_SVI_194.jpg,by_id/1123.jpg
1124,Pokémon Catcher,SVI,187,35,1163,451,630,jpg,named/1124_Pokémon_Catcher_SVI_187.jpg,by_id/1124.jpg
1125,Master Ball,TEF,153,35,1164,660,920,jpg,named/1125_Master_Ball_TEF_153.jpg,by_id/1125.jpg
1126,Precious Trolley,SSP,185,35,1165,660,923,jpg,named/1126_Precious_Trolley_SSP_185.jpg,by_id/1126.jpg
1127,Tera Orb,SSP,189,35,1166,660,923,jpg,named/1127_Tera_Orb_SSP_189.jpg,by_id/1127.jpg
1128,Brilliant Blender,SSP,164,35,1167,660,923,jpg,named/1128_Brilliant_Blender_SSP_164.jpg,by_id/1128.jpg
1129,Sacred Ash,DRI,168,35,1168,660,920,jpg,named/1129_Sacred_Ash_DRI_168.jpg,by_id/1129.jpg
1130,Arven's Sandwich,DRI,161,35,1169,660,920,jpg,named/1130_Arven's_Sandwich_DRI_161.jpg,by_id/1130.jpg
1131,Team Rocket's Bother-Bot,DRI,172,35,1170,660,920,jpg,named/1131_Team_Rocket's_Bother-Bot_DRI_172.jpg,by_id/1131.jpg
1132,Team Rocket's Great Ball,DRI,175,35,1171,660,920,jpg,named/1132_Team_Rocket's_Great_Ball_DRI_175.jpg,by_id/1132.jpg
1133,Team Rocket's Venture Bomb,DRI,179,35,1172,660,920,jpg,named/1133_Team_Rocket's_Venture_Bomb_DRI_179.jpg,by_id/1133.jpg
1134,Team Rocket's Transceiver,DRI,178,35,1173,660,920,jpg,named/1134_Team_Rocket's_Transceiver_DRI_178.jpg,by_id/1134.jpg
1135,Energy Coin,BLK,81,35,1174,660,920,jpg,named/1135_Energy_Coin_BLK_81.jpg,by_id/1135.jpg
1136,Antique Cover Fossil,BLK,80,35,1175,660,920,jpg,named/1136_Antique_Cover_Fossil_BLK_80.jpg,by_id/1136.jpg
1137,Tool Scrapper,WHT,85,35,1176,660,920,jpg,named/1137_Tool_Scrapper_WHT_85.jpg,by_id/1137.jpg
1138,Antique Plume Fossil,WHT,79,35,1177,660,920,jpg,named/1138_Antique_Plume_Fossil_WHT_79.jpg,by_id/1138.jpg
1139,Energy Recycler,DRI,164,35,1178,660,920,jpg,named/1139_Energy_Recycler_DRI_164.jpg,by_id/1139.jpg
1140,Iron Defender,MEG,118,35,1179,660,920,jpg,named/1140_Iron_Defender_MEG_118.jpg,by_id/1140.jpg
1141,Premium Power Pro,MEG,124,35,1180,660,920,jpg,named/1141_Premium_Power_Pro_MEG_124.jpg,by_id/1141.jpg
1142,Fighting Gong,MEG,116,35,1181,660,920,jpg,named/1142_Fighting_Gong_MEG_116.jpg,by_id/1142.jpg
1143,Repel,MEG,126,35,1182,660,920,jpg,named/1143_Repel_MEG_126.jpg,by_id/1143.jpg
1144,Strange Timepiece,MEG,128,35,1183,660,920,jpg,named/1144_Strange_Timepiece_MEG_128.jpg,by_id/1144.jpg
1145,Mega Signal,MEG,121,35,1184,660,920,jpg,named/1145_Mega_Signal_MEG_121.jpg,by_id/1145.jpg
1146,Wondrous Patch,PFL,94,35,1185,660,920,jpg,named/1146_Wondrous_Patch_PFL_94.jpg,by_id/1146.jpg
1147,Jumbo Ice Cream,PFL,91,35,1186,660,920,jpg,named/1147_Jumbo_Ice_Cream_PFL_91.jpg,by_id/1147.jpg
1148,Blowtorch,PFL,86,35,1187,660,920,jpg,named/1148_Blowtorch_PFL_86.jpg,by_id/1148.jpg
1149,Energy Swatter,POR,73,35,1188,451,630,jpg,named/1149_Energy_Swatter_POR_73.jpg,by_id/1149.jpg
1150,Antique Jaw Fossil,POR,68,35,1189,451,630,jpg,named/1150_Antique_Jaw_Fossil_POR_68.jpg,by_id/1150.jpg
1151,Antique Sail Fossil,POR,69,35,1190,451,630,jpg,named/1151_Antique_Sail_Fossil_POR_69.jpg,by_id/1151.jpg
1152,Poké Pad,POR,81,35,1191,451,630,jpg,named/1152_Poké_Pad_POR_81.jpg,by_id/1152.jpg
1153,Lumiose Galette,POR,78,35,1192,451,630,jpg,named/1153_Lumiose_Galette_POR_78.jpg,by_id/1153.jpg
1154,Team Rocket’s Hypnotizer,ASC,206,35,1193,660,920,jpg,named/1154_Team_Rocket's_Hypnotizer_ASC_206.jpg,by_id/1154.jpg
1155,Survival Brace,TWM,164,35,1194,660,920,jpg,named/1155_Survival_Brace_TWM_164.jpg,by_id/1155.jpg
